Link,Jugador,Equipo,Origen,Posicion Principal,Provincia,Competición
https://es.besoccer.com/jugador/juanito-878548,Juan Serrano,Unionistas CF,Algeciras,Mediapunta,Cádiz,1 RFEF Grupo 1
https://es.besoccer.com/jugador/dani-nieto-98845,Dani Nieto,Unionistas CF,Palma Nova,Mediapunta,Tarragona,1 RFEF Grupo 1
https://es.besoccer.com/jugador/a-teijeira-902807,Asier Teijeira,Unionistas CF,Zumárraga,Mediocentro,Guipúzcoa,1 RFEF Grupo 1
https://es.besoccer.com/jugador/m-losada-338258,Mario Losada,Unionistas CF,Madrid,Delantero,Madrid,1 RFEF Grupo 1
https://es.besoccer.com/jugador/alfred-planas-moya-170510,Alfred Planas,Unionistas CF,Barcelona,Extremo derecho,Barcelona,1 RFEF Grupo 1
https://es.besoccer.com/jugador/b-ivanov-776300,Slavy,Unionistas CF,Huesca,Delantero,Huesca,1 RFEF Grupo 1
https://es.besoccer.com/jugador/j-rastrojo-874878,Rastrojo,Unionistas CF,Badajoz,Extremo derecho,Badajoz,1 RFEF Grupo 1
https://es.besoccer.com/jugador/etxaniz-30760,Etxaniz,Unionistas CF,Elorrio (Vizcaya),Delantero,Vizcaya,1 RFEF Grupo 1
https://es.besoccer.com/jugador/diego-garcia-vazquez-205458,Diego García,Arenteiro,Ourense,Portero,Orense,1 RFEF Grupo 1
https://es.besoccer.com/jugador/pablo-brea-432086,Pablo Brea,Arenteiro,Santiago de Compostela,Portero,A Coruña,1 RFEF Grupo 1
https://es.besoccer.com/jugador/diego-40483,D. Rivas,Arenteiro,Narón (La Coruña),Portero,A Coruña,1 RFEF Grupo 1
https://es.besoccer.com/jugador/m-figueroa-1021582,Manu Figueroa,Arenteiro,Vigo,Portero,Pontevedra,1 RFEF Grupo 1
https://es.besoccer.com/jugador/german-novoa-enriquez,Germán Novoa,Arenteiro,Ourense,Defensa central,Orense,1 RFEF Grupo 1
https://es.besoccer.com/jugador/alvaro-ramon-873652,Álvaro Ramón,Arenteiro,Ponferrada (León),Lateral izquierdo,León,1 RFEF Grupo 1
https://es.besoccer.com/jugador/jordan-108935,Jordán,Arenteiro,Ourense,Lateral derecho,Orense,1 RFEF Grupo 1
https://es.besoccer.com/jugador/j-arrones-gil-837182,Javi Moreno,Arenteiro,Oviedo,Defensa central,Asturias,1 RFEF Grupo 1
https://es.besoccer.com/jugador/pol-bueso-28934,Pol Bueso,Arenteiro,Moncofa (Castellón),Defensa central,Castellón,1 RFEF Grupo 1
https://es.besoccer.com/jugador/l-rodriguez-350863,Luis Chacón,Arenteiro,Puentedeume (La Coruña),Mediapunta,A Coruña,1 RFEF Grupo 1
https://es.besoccer.com/jugador/v-esquerdo-731329,V. Esquerdo,Arenteiro,Calpe (Alicante),Mediocentro,Alicante,1 RFEF Grupo 1
https://es.besoccer.com/jugador/vitra-189897,Vitra,Arenteiro,Vigo (Pontevedra),Mediocentro defensivo,Pontevedra,1 RFEF Grupo 1
https://es.besoccer.com/jugador/curro-977163,Curro,Arenteiro,Jerez de la Frontera (Cádiz),Mediocentro,Cádiz,1 RFEF Grupo 1
https://es.besoccer.com/jugador/a-suárez-951245,Álex Cardero,Arenteiro,Oviedo,Mediapunta,Asturias,1 RFEF Grupo 1
https://es.besoccer.com/jugador/m-illesca-511205,Marino,Arenteiro,Écija (Sevilla),Mediocentro,Sevilla,1 RFEF Grupo 1
https://es.besoccer.com/jugador/tiago-rodriguez-873651,Tiago Rodríguez,Arenteiro,Ourense,Mediocentro,Orense,1 RFEF Grupo 1
https://es.besoccer.com/jugador/romay-101961,M. Romay,Arenteiro,Malpica (A Coruña),Mediocentro,A Coruña,1 RFEF Grupo 1
https://es.besoccer.com/jugador/adrian-cruz-33031,Adrián Cruz,Arenteiro,Moaña (Pontevedra),Mediocentro,Pontevedra,1 RFEF Grupo 1
https://es.besoccer.com/jugador/l-gonzaga-535144,Manín,Arenteiro,Jerez de la Frontera (Cádiz),Delantero,Cádiz,1 RFEF Grupo 1
https://es.besoccer.com/jugador/ivan-ramos-949946,Iván Ramos,Arenteiro,Cervera (Lleida),Delantero,Lérida,1 RFEF Grupo 1
https://es.besoccer.com/jugador/marquitos-740943,Markitos,Arenteiro,Porriño (Pontevedra),Extremo derecho,Pontevedra,1 RFEF Grupo 1
https://es.besoccer.com/jugador/g-ayesa-596787,Gaizka Ayesa,Real Sociedad B,Ansoáin (Navarra),Portero,Navarra,1 RFEF Grupo 1
https://es.besoccer.com/jugador/a-fraga-885916,Aitor Fraga,Real Sociedad B,Hernani (Guipúzcoa),Portero,Guipúzcoa,1 RFEF Grupo 1
https://es.besoccer.com/jugador/l-olasagasti-3188247,L. Olasagasti,Real Sociedad B,Donostia (San Sebastián),Portero,Guipúzcoa,1 RFEF Grupo 1
https://es.besoccer.com/jugador/iker-1024391,Iker Galindo,Real Sociedad B,Donostia-San Sebastián,Portero,Guipúzcoa,1 RFEF Grupo 1
https://es.besoccer.com/jugador/cantero-738366,Yago Cantero,Real Sociedad B,Bera (Navarra),Defensa central,Navarra,1 RFEF Grupo 1
https://es.besoccer.com/jugador/j-martin-3240452,Jon Martín,Real Sociedad B,San Sebastián,Defensa central,Guipúzcoa,1 RFEF Grupo 1
https://es.besoccer.com/jugador/zoilo-878185,Ander Zoilo,Real Sociedad B,Beasain (Guipúzcoa),Lateral izquierdo,Guipúzcoa,1 RFEF Grupo 1
https://es.besoccer.com/jugador/i-ruperez-3135756,Iñaki Rupérez,Real Sociedad B,Antsoaingo Udala,Lateral derecho,Toledo,1 RFEF Grupo 1
https://es.besoccer.com/jugador/peru-916463,Peru Rodríguez,Real Sociedad B,Antzuola (Guipúzcoa),Lateral derecho,Guipúzcoa,1 RFEF Grupo 1
https://es.besoccer.com/jugador/merino-3183148,Jon Merino,Real Sociedad B,Donostia-San Sebastián,Lateral derecho,Guipúzcoa,1 RFEF Grupo 1
https://es.besoccer.com/jugador/l-beitia-3188009,Luken Beitia,Real Sociedad B,Elgoibar (Guipúzcoa),Defensa central,Guipúzcoa,1 RFEF Grupo 1
https://es.besoccer.com/jugador/unax-agote-951624,Unax Agote,Real Sociedad B,Zizurkil,Lateral izquierdo,Guipúzcoa,1 RFEF Grupo 1
https://es.besoccer.com/jugador/ibra-camara-879606,Ibra Camara,Real Sociedad B,Madrid,Defensa central,Madrid,1 RFEF Grupo 1
https://es.besoccer.com/jugador/e-astigarraga-1024262,E. Astigarraga,Real Sociedad B,San Sebastián,Lateral izquierdo,Guipúzcoa,1 RFEF Grupo 1
https://es.besoccer.com/jugador/jon-gorrotxategi-951630,J. Gorrotxategi,Real Sociedad B,Eibar,Mediocentro,Guipúzcoa,1 RFEF Grupo 1
https://es.besoccer.com/jugador/pablo-marin-951640,Pablo Marín,Real Sociedad B,Logroño (La Rioja),Mediocentro,La Rioja,1 RFEF Grupo 1
https://es.besoccer.com/jugador/mikel-lopez-951500,Mikel Goti,Real Sociedad B,Gorliz (Vizcaya),Mediapunta,Vizcaya,1 RFEF Grupo 1
https://es.besoccer.com/jugador/maguna-951628,J. Magunazelaia,Real Sociedad B,Éibar (Guipúzcoa),Mediocentro,Guipúzcoa,1 RFEF Grupo 1
https://es.besoccer.com/jugador/m-gibelalde-3188010,M. Guibelalde,Real Sociedad B,San Sebastián,Mediocentro,Guipúzcoa,1 RFEF Grupo 1
https://es.besoccer.com/jugador/e-garcia-3188012,Eder García,Real Sociedad B,Errenteria,Mediapunta,Guipúzcoa,1 RFEF Grupo 1
https://es.besoccer.com/jugador/mikel-rodriguez-951654,Mikel Rodriguez,Real Sociedad B,Getaria (Guipúzcoa),Mediocentro,Guipúzcoa,1 RFEF Grupo 1
https://es.besoccer.com/jugador/andoni-arzak-951644,Andoni Arzak,Real Sociedad B,Donostia-San Sebastián,Mediocentro,Guipúzcoa,1 RFEF Grupo 1
https://es.besoccer.com/jugador/ekain-azkune-951650,Ekain Azkune,Real Sociedad B,Errenteria,Delantero,Guipúzcoa,1 RFEF Grupo 1
https://es.besoccer.com/jugador/a-dadie-915966,Alberto Dadie,Real Sociedad B,San Sebastián,Extremo derecho,Guipúzcoa,1 RFEF Grupo 1
https://es.besoccer.com/jugador/arkaitz-1024286,A. Mariezkurrena,Real Sociedad B,Astigarraga (Guipúzcoa),Extremo izquierdo,Guipúzcoa,1 RFEF Grupo 1
https://es.besoccer.com/jugador/j-gorosabel-3150833,Jakes Gorosabel,Real Sociedad B,Donostia-San Sebastián,Delantero,Guipúzcoa,1 RFEF Grupo 1
https://es.besoccer.com/jugador/pontones-1023424,J. Pontones,Real Sociedad B,Cuenca,Extremo derecho,Cuenca,1 RFEF Grupo 1
https://es.besoccer.com/jugador/jon-balda-951642,Jon Balda,Real Sociedad B,Anoeta,Extremo izquierdo,Guipúzcoa,1 RFEF Grupo 1
https://es.besoccer.com/jugador/orobengoa-1023420,E. Orobengoa,Real Sociedad B,Oiartzun (Guipúzcoa),Delantero,Guipúzcoa,1 RFEF Grupo 1
https://es.besoccer.com/jugador/d-ramirez-3375961,Darío Ramírez,Real Sociedad B,Haría (Las Palmas),Extremo izquierdo,Las Palmas,1 RFEF Grupo 1
https://es.besoccer.com/jugador/b-vazquez-904300,B. Vázquez,CD Lugo,Lugo,Portero,Lugo,1 RFEF Grupo 1
https://es.besoccer.com/jugador/gorka-perez-244963,Gorka Pérez,CD Lugo,Gordexola (Vizcaya),Defensa central,Vizcaya,1 RFEF Grupo 1
https://es.besoccer.com/jugador/morgado-181489,César Morgado,CD Lugo,Barcelona,Defensa central,Barcelona,1 RFEF Grupo 1
https://es.besoccer.com/jugador/j-vazquez-341547,Javi Vázquez,CD Lugo,Alcalá de Guadaíra (Sevilla),Lateral izquierdo,Sevilla,1 RFEF Grupo 1
https://es.besoccer.com/jugador/andres-lopez-951586,Andrés Castrín,CD Lugo,Riotorto (Lugo),Defensa central,Lugo,1 RFEF Grupo 1
https://es.besoccer.com/jugador/alberto-176428,Alberto López,CD Lugo,Granada,Lateral izquierdo,Granada,1 RFEF Grupo 1
https://es.besoccer.com/jugador/lizancos-3131517,A. Lizancos,CD Lugo,Almería,Lateral derecho,Almería,1 RFEF Grupo 1
https://es.besoccer.com/jugador/bernardo-119031,Bernardo Cruz,CD Lugo,Córdoba,Defensa central,Córdoba,1 RFEF Grupo 1
https://es.besoccer.com/jugador/damian-noya-951591,D. Noya,CD Lugo,Santiago de Compostela,Defensa central,A Coruña,1 RFEF Grupo 1
https://es.besoccer.com/jugador/jozabed-83732,Jozabed,CD Lugo,Mairena del Alcor (Sevilla),Mediocentro,Sevilla,1 RFEF Grupo 1
https://es.besoccer.com/jugador/ignacio-navarro-426992,Nacho Quintana,CD Lugo,Seseña (Toledo),Mediapunta,Toledo,1 RFEF Grupo 1
https://es.besoccer.com/jugador/aguza-78467,Sergio Aguza,CD Lugo,Sant Boi de Llobregat (Barcelona),Mediocentro,Barcelona,1 RFEF Grupo 1
https://es.besoccer.com/jugador/fran-merida-27716,Fran Mérida,CD Lugo,Barcelona,Mediocentro,Barcelona,1 RFEF Grupo 1
https://es.besoccer.com/jugador/mario-da-costa-949929,Mario Da Costa,CD Lugo,Málaga,Mediapunta,Málaga,1 RFEF Grupo 1
https://es.besoccer.com/jugador/aranda-845182,Antonio Aranda,CD Lugo,Huétor Vega (Granada),Mediocentro,Granada,1 RFEF Grupo 1
https://es.besoccer.com/jugador/david-roson-951608,D. Roson,CD Lugo,Lugo,Mediocentro,Lugo,1 RFEF Grupo 1
https://es.besoccer.com/jugador/willy-76072,Willy Ledesma,CD Lugo,Torremejía (Badajoz),Delantero,Badajoz,1 RFEF Grupo 1
https://es.besoccer.com/jugador/antonin-393711,Antoñín,CD Lugo,Málaga,Delantero,Málaga,1 RFEF Grupo 1
https://es.besoccer.com/jugador/victor-narro-760044,Víctor Narro,CD Lugo,Palma de Mallorca,Extremo derecho,Murcia,1 RFEF Grupo 1
https://es.besoccer.com/jugador/leandro-984507,L. Antonetti,CD Lugo,Murcia,Delantero,Murcia,1 RFEF Grupo 1
https://es.besoccer.com/jugador/p-fernandez-1021091,Pablo Fernández,CD Lugo,Burela (Lugo),Delantero,Lugo,1 RFEF Grupo 1
https://es.besoccer.com/jugador/adrian-322745,Adrián Fuentes,CD Lugo,Madrid,Extremo derecho,Madrid,1 RFEF Grupo 1
https://es.besoccer.com/jugador/taboada-951521,Taboada,CD Lugo,Vite (Santiago de Compostela),Delantero,A Coruña,1 RFEF Grupo 1
https://es.besoccer.com/jugador/j-gonzález-1021051,Jorge González,CD Lugo,Lugo,Delantero,Lugo,1 RFEF Grupo 1
https://es.besoccer.com/jugador/s-puig-337632,Sergi Puig,Sestao River,Premià de Mar (Barcelona),Portero,Barcelona,1 RFEF Grupo 1
https://es.besoccer.com/jugador/u-ruiz-zeberio-606400,Unai Ruiz,Sestao River,San Sebastián (Guipúzcoa),Portero,Guipúzcoa,1 RFEF Grupo 1
https://es.besoccer.com/jugador/p-garcia-891230,Pere Joan,Sestao River,Ca'n Picafort​ (Mallorca),Portero,Barcelona,1 RFEF Grupo 1
https://es.besoccer.com/jugador/martinez-185976,Gaizka Martínez,Sestao River,Getxo (Bizkaia),Defensa central,Guipúzcoa,1 RFEF Grupo 1
https://es.besoccer.com/jugador/etxeberria-139148,M. Etxeberría,Sestao River,Erandio (Vizcaya),Lateral derecho,Vizcaya,1 RFEF Grupo 1
https://es.besoccer.com/jugador/antxon-jaso-404204,Antxón Jaso,Sestao River,Agoitz (Navarra),Defensa central,Navarra,1 RFEF Grupo 1
https://es.besoccer.com/jugador/mateo-424928,Álvaro Mateo,Sestao River,Portugalete (Vizcaya),Lateral izquierdo,Vizcaya,1 RFEF Grupo 1
https://es.besoccer.com/jugador/mirapeix-733710,Mirapeix,Sestao River,Santiago de Compostela (La Coruña),Defensa central,A Coruña,1 RFEF Grupo 1
https://es.besoccer.com/jugador/carbonell-878181,Alex Carbonell,Sestao River,Zumárraga (Gipuzkoa),Lateral derecho,Guipúzcoa,1 RFEF Grupo 1
https://es.besoccer.com/jugador/roberto-corral-garcia,R. Corral,Sestao River,Valladolid,Lateral izquierdo,Valladolid,1 RFEF Grupo 1
https://es.besoccer.com/jugador/m-camero-901442,Mario Camero,Sestao River,Granada,Defensa central,Granada,1 RFEF Grupo 1
https://es.besoccer.com/jugador/g-garai-356279,Gorka Garai,Sestao River,Mungia (Vizcaya),Mediocentro,Vizcaya,1 RFEF Grupo 1
https://es.besoccer.com/jugador/jon-guruzeta-652893,Jon Guruzeta,Sestao River,Donosti,Mediapunta,Barcelona,1 RFEF Grupo 1
https://es.besoccer.com/jugador/armando-186427,Armando,Sestao River,Valencia,Mediocentro defensivo,Valencia,1 RFEF Grupo 1
https://es.besoccer.com/jugador/a-gutierrez-988349,Álvaro Gete,Sestao River,Santa María de Cayón (Cantabria),Mediocentro,Cantabria,1 RFEF Grupo 1
https://es.besoccer.com/jugador/azkue-246144,Julen Azkue,Sestao River,Zarautz (Guipúzcoa),Mediocentro,Guipúzcoa,1 RFEF Grupo 1
https://es.besoccer.com/jugador/uriarte-805830,Kepa Uriarte,Sestao River,Fruiz (Vizcaya),Extremo izquierdo,Vizcaya,1 RFEF Grupo 1
https://es.besoccer.com/jugador/asier-1024481,A. Del Rio,Sestao River,Trápaga-Trapagaran,Mediocentro,Vizcaya,1 RFEF Grupo 1
https://es.besoccer.com/jugador/a-aranzabe-448461,A. Aranzabe,Sestao River,Zaldivia (Guipúzcoa),Extremo izquierdo,Guipúzcoa,1 RFEF Grupo 1
https://es.besoccer.com/jugador/leandro-190426,Leandro Martínez,Sestao River,Colindres (Cantabria),Extremo izquierdo,Cantabria,1 RFEF Grupo 1
https://es.besoccer.com/jugador/jon-cabo-561040,Jon Cabo,Sestao River,Bilbao,Extremo izquierdo,Vizcaya,1 RFEF Grupo 1
https://es.besoccer.com/jugador/alex-aizpuru-242156,Kaxe,Sestao River,Azpeitia (Guipúzcoa),Delantero,Guipúzcoa,1 RFEF Grupo 1
https://es.besoccer.com/jugador/ibai-sanz-993497,Ibai Sanz,Sestao River,Barakaldo,Delantero,Vizcaya,1 RFEF Grupo 1
https://es.besoccer.com/jugador/j-ozkoidi-67834,Josu Ozkoidi,Sestao River,Donostia-San Sebastián,Extremo izquierdo,Guipúzcoa,1 RFEF Grupo 1
https://es.besoccer.com/jugador/dopico-180533,Dopi,Sestao River,Erandio (Vizcaya),Delantero,Vizcaya,1 RFEF Grupo 1
https://es.besoccer.com/jugador/pablo-valencia-854392,Pablo Valencia,Osasuna Promesas,Pamplona (Navarra),Portero,Navarra,1 RFEF Grupo 1
https://es.besoccer.com/jugador/dario-ramos-pinazo,Darío Ramos,Osasuna Promesas,Valencia,Portero,Valencia,1 RFEF Grupo 1
https://es.besoccer.com/jugador/guillem-molina-741503,Guillem Molina,Osasuna Promesas,Valls (Tarragona),Lateral derecho,Tarragona,1 RFEF Grupo 1
https://es.besoccer.com/jugador/j-moreno-875046,Jorge Moreno,Osasuna Promesas,Tres Cantos (Madrid),Defensa central,Madrid,1 RFEF Grupo 1
https://es.besoccer.com/jugador/ibaider-869506,I. Garriz,Osasuna Promesas,Pamplona,Defensa central,Navarra,1 RFEF Grupo 1
https://es.besoccer.com/jugador/pascual-951734,Txejo,Osasuna Promesas,Rincón de Soto (La Rioja),Defensa central,La Rioja,1 RFEF Grupo 1
https://es.besoccer.com/jugador/ander-dufur-3188007,Ander Dufur,Osasuna Promesas,Pamplona,Lateral derecho,Navarra,1 RFEF Grupo 1
https://es.besoccer.com/jugador/christian-mutilva-951744,C. Mutilva,Osasuna Promesas,Pamplona,Defensa central,Navarra,1 RFEF Grupo 1
https://es.besoccer.com/jugador/e-elizalde-870128,E. Aguilar,Osasuna Promesas,Berriozar (Navarra),Mediocentro,Navarra,1 RFEF Grupo 1
https://es.besoccer.com/jugador/a-osambela-997101,A. Osambela,Osasuna Promesas,Subiza (Navarra),Mediapunta,Navarra,1 RFEF Grupo 1
https://es.besoccer.com/jugador/xabi-huarte-919255,Xabi Huarte,Osasuna Promesas,Pamplona,Mediapunta,Navarra,1 RFEF Grupo 1
https://es.besoccer.com/jugador/d-rabadan-677220,D. Rabadan,Osasuna Promesas,Madrid,Mediocentro,Madrid,1 RFEF Grupo 1
https://es.besoccer.com/jugador/jon-garcia-996756,Jon García,Osasuna Promesas,Pamplona,Mediocentro,Navarra,1 RFEF Grupo 1
https://es.besoccer.com/jugador/m-auria-997085,Miguel Auria,Osasuna Promesas,Pamplona (Navarra),Mediocentro,Navarra,1 RFEF Grupo 1
https://es.besoccer.com/jugador/m-echegoyen-997109,M. Echegoyen,Osasuna Promesas,Murchante (Navarra),Mediocentro,Navarra,1 RFEF Grupo 1
https://es.besoccer.com/jugador/a-yoldi-849753,Ander Yoldi,Osasuna Promesas,Pamplona,Extremo izquierdo,Navarra,1 RFEF Grupo 1
https://es.besoccer.com/jugador/max-948636,Max Svensson,Osasuna Promesas,Barcelona,Delantero,Barcelona,1 RFEF Grupo 1
https://es.besoccer.com/jugador/unai-bujan-951459,Unai Bujan,Osasuna Promesas,Barakaldo (Vizcaya),Extremo izquierdo,Vizcaya,1 RFEF Grupo 1
https://es.besoccer.com/jugador/c-lumbreras-997088,Carlos Lumbreras,Osasuna Promesas,Sarriguren (Navarra),Delantero,Navarra,1 RFEF Grupo 1
https://es.besoccer.com/jugador/jorge-738364,Jorge Agirre,Osasuna Promesas,Lesaca (Navarra),Delantero,Navarra,1 RFEF Grupo 1
https://es.besoccer.com/jugador/i-arguibide-997127,Íñigo Arguibide,Osasuna Promesas,Pamplona (Navarra),Extremo derecho,Navarra,1 RFEF Grupo 1
https://es.besoccer.com/jugador/sancho-951738,Dani Sancho,Osasuna Promesas,Pamplona,Delantero,Navarra,1 RFEF Grupo 1
https://es.besoccer.com/jugador/j-sola-996952,Javier Sola,Osasuna Promesas,Pamplona (Navarra),Delantero,Navarra,1 RFEF Grupo 1
https://es.besoccer.com/jugador/azcona-775977,Rubén Azcona,Osasuna Promesas,Andosilla (Navarra),Delantero,Navarra,1 RFEF Grupo 1
https://es.besoccer.com/jugador/salvador-372952,Salvi Carrasco,SD Tarazona,Málaga,Portero,Málaga,1 RFEF Grupo 1
https://es.besoccer.com/jugador/yoel-ramirez-759672,Yoel Ramírez,SD Tarazona,Mallén (Zaragoza),Portero,Zaragoza,1 RFEF Grupo 1
https://es.besoccer.com/jugador/borja-san-emeterio-205507,Borja San Emeterio,SD Tarazona,Sierra de Ibio (Cantabria),Lateral derecho,Cantabria,1 RFEF Grupo 1
https://es.besoccer.com/jugador/marc-trilles-124734,Marc Trilles,SD Tarazona,Vilafamés (Castellón),Defensa central,Castellón,1 RFEF Grupo 1
https://es.besoccer.com/jugador/antonio-monino-851262,Manu Pedreño,SD Tarazona,Los Garres (Murcia),Defensa central,Murcia,1 RFEF Grupo 1
https://es.besoccer.com/jugador/m-kortazar-570051,Mikel Kortazar,SD Tarazona,Ondarroa,Lateral izquierdo,Vizcaya,1 RFEF Grupo 1
https://es.besoccer.com/jugador/a-gil-1005242,Álex Gil,SD Tarazona,Madrid,Mediocentro,Madrid,1 RFEF Grupo 1
https://es.besoccer.com/jugador/carlos-javier-81652,Carlos Javier,SD Tarazona,Santa Cruz de Tenerife,Mediocentro defensivo,Santa Cruz de Tenerife,1 RFEF Grupo 1
https://es.besoccer.com/jugador/ramon-172900,Ramón Bueno,SD Tarazona,Burriana (Castellón),Mediocentro defensivo,Castellón,1 RFEF Grupo 1
https://es.besoccer.com/jugador/fernando-cano-211518,Fer Cano,SD Tarazona,Valencia,Mediapunta,Valencia,1 RFEF Grupo 1
https://es.besoccer.com/jugador/guillermo-alonso-arroyo,Guille Alonso,SD Tarazona,Zaragoza,Mediocentro,Zaragoza,1 RFEF Grupo 1
https://es.besoccer.com/jugador/guiu-241938,Andreu Guiu,SD Tarazona,Tarragona,Extremo derecho,Tarragona,1 RFEF Grupo 1
https://es.besoccer.com/jugador/cubillas-68015,D. Cubillas,SD Tarazona,Castellón de La Plana,Delantero,Lérida,1 RFEF Grupo 1
https://es.besoccer.com/jugador/liberto-193648,Liberto Beltrán,SD Tarazona,Castellón De La Plana,Extremo izquierdo,Lérida,1 RFEF Grupo 1
https://es.besoccer.com/jugador/dani-75848,Dani Pichín,SD Tarazona,Madrid,Extremo izquierdo,Madrid,1 RFEF Grupo 1
https://es.besoccer.com/jugador/cristian-dieste-barrajon-193583,C. Dieste,SD Tarazona,Zaragoza,Delantero,Zaragoza,1 RFEF Grupo 1
https://es.besoccer.com/jugador/areso-356433,Javier Areso,SD Tarazona,Cascante (Navarra),Extremo derecho,Navarra,1 RFEF Grupo 1
https://es.besoccer.com/jugador/javier-belman-312147,Javi Belman,Fuenlabrada,Alicante/Alacant,Portero,Alicante,1 RFEF Grupo 1
https://es.besoccer.com/jugador/a-craninx-147259,A. Craninx,Fuenlabrada,Málaga,Portero,Málaga,1 RFEF Grupo 1
https://es.besoccer.com/jugador/j-diaz-291862,Javi Díaz,Fuenlabrada,Mairena del Aljarafe (Sevilla),Portero,Sevilla,1 RFEF Grupo 1
https://es.besoccer.com/jugador/a-romero-879212,Rome,Fuenlabrada,Madrid,Portero,Madrid,1 RFEF Grupo 1
https://es.besoccer.com/jugador/soti-341680,A. Sotillos,Fuenlabrada,Madrid,Defensa central,Madrid,1 RFEF Grupo 1
https://es.besoccer.com/jugador/barbosa-137749,Álvaro Barbosa,Fuenlabrada,Madrid,Lateral izquierdo,Madrid,1 RFEF Grupo 1
https://es.besoccer.com/jugador/manu-lama-879594,Manu Lama,Fuenlabrada,Madrid,Defensa central,Madrid,1 RFEF Grupo 1
https://es.besoccer.com/jugador/alba-678145,David Alba,Fuenlabrada,Seseña (Toledo),Defensa central,Toledo,1 RFEF Grupo 1
https://es.besoccer.com/jugador/a-garcia-347138,Álvaro García,Fuenlabrada,Albacete,Defensa central,Albacete,1 RFEF Grupo 1
https://es.besoccer.com/jugador/carlos-144261,Carlos Vigaray,Fuenlabrada,Leganés (Madrid),Lateral derecho,Madrid,1 RFEF Grupo 1
https://es.besoccer.com/jugador/juan-duran-950602,Juan Durán,Fuenlabrada,Alcalá de Henares (Madrid),Lateral izquierdo,Madrid,1 RFEF Grupo 1
https://es.besoccer.com/jugador/samuel-3185036,Samu,Fuenlabrada,Madrid,Lateral izquierdo,Madrid,1 RFEF Grupo 1
https://es.besoccer.com/jugador/j-muriana-1005706,J. Muriana,Fuenlabrada,Madrid,Defensa central,Madrid,1 RFEF Grupo 1
https://es.besoccer.com/jugador/bilal-ouacharaf-901765,Bilal,Fuenlabrada,El Ejido (Almería),Lateral derecho,Almería,1 RFEF Grupo 1
https://es.besoccer.com/jugador/m-villalta-1007373,M. Villalta,Fuenlabrada,Madrid,Defensa central,Madrid,1 RFEF Grupo 1
